,weekday,day,month,year,home_team_break,guest_team_break,date,time,home_team_name,guest_team_name,competition,saison,gameday,home_coach,guest_coach,resultNumeric,homeTotalGoalsShoot,homeTotalGoalsReceived,homeTotalGoalDiff,guestTotalGoalsShoot,guestTotalGoalsReceived,guestTotalGoalDiff,homeTeamGoalsShootAtHome,homeTeamGoalsReceivedAtHome,homeTeamGoalsDiffAtHome,homeTeamGoalsShootAway,homeTeamGoalsReceivedAway,homeTeamGoalsDiffAway,guestTeamGoalsShootAtHome,guestTeamGoalsReceivedAtHome,guestTeamGoalsDiffAtHome,guestTeamGoalsShootAway,guestTeamGoalsReceivedAway,guestTeamGoalsDiffAway,hoamAvgPoints,guestAvgpoints,htb_0,htb_2,htb_3,htb_4,htb_5,htb_6,htb_7,htb_8,htb_9,htb_10,htb_11,htb_12,htb_13,htb_14,htb_15,htb_>15,gtb_0,gtb_2,gtb_3,gtb_4,gtb_5,gtb_6,gtb_7,gtb_8,gtb_9,gtb_10,gtb_11,gtb_12,gtb_13,gtb_14,gtb_15,gtb_>15
4178,4,22,9,2017,0,0,2017-09-22,18:30,SC Wiener Neustadt,SC Austria Lustenau,2. Liga,2017/18,12,Roman Mählich,Daniel Ernemann,0.0,1.170149254,0.6656716420000001,0.5044776120000001,1.595744681,1.288753799,0.306990881,1.23125,1.39375,-0.1625,1.114285714,1.851428571,-0.737142857,1.6730769230000002,1.217948718,0.455128205,1.526011561,1.352601156,0.173410405,1.194029851,1.5349544069999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,4,22,9,2017,7,3,2017-09-22,20:30,Floridsdorfer AC,SV Ried,2. Liga,2017/18,12,Thomas Eidler,Lassaad Chabbi,-3.0,1.037878788,0.8636363640000001,0.17424242399999998,1.38,1.354285714,0.025714286,1.0,1.868852459,-0.8688524590000001,1.070422535,1.5211267609999999,-0.450704225,1.50887574,1.183431953,0.325443787,1.259668508,1.513812155,-0.254143646,0.916666667,1.362857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,5,23,9,2017,3,4,2017-09-23,16:00,SK Rapid Wien,Wolfsberger AC,Bundesliga,2017/18,9,Goran Djuricin,Heimo Pfeifenberger,2.0,1.7772277230000002,0.477722772,1.29950495,1.339622642,1.438679245,-0.099056604,1.8826530609999999,0.984693878,0.8979591840000001,1.677884615,1.317307692,0.360576923,1.40776699,1.233009709,0.17475728199999999,1.275229358,1.6330275230000002,-0.357798165,1.6831683169999998,1.358490566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4181,5,23,9,2017,6,7,2017-09-23,18:30,SKN St. Pölten,FC Admira Wacker Mödling,Bundesliga,2017/18,9,Oliver Lederer,Ernst Baumeister,0.0,1.4477611940000001,0.602985075,0.844776119,1.5519287830000001,1.4480712169999999,0.103857567,1.556962025,1.278481013,0.278481013,1.350282486,1.559322034,-0.20903954800000002,1.64375,1.375,0.26875,1.468926554,1.5141242940000001,-0.04519774,1.426865672,1.4747774480000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4182,5,23,9,2017,0,0,2017-09-23,18:30,SK Sturm Graz,SC Rheindorf Altach,Bundesliga,2017/18,9,Franco Foda,Klaus Schmidt,0.0,1.446428571,0.604166667,0.842261905,1.5502958580000001,1.4467455619999998,0.103550296,1.553459119,1.27672956,0.27672956,1.350282486,1.559322034,-0.20903954800000002,1.64375,1.375,0.26875,1.466292135,1.511235955,-0.04494382,1.425595238,1.473372781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,5,23,9,2017,3,3,2017-09-23,18:30,SKN St. Pölten,FC Admira Wacker Mödling,Bundesliga,2017/18,9,Oliver Lederer,?,0.0,1.5403225809999999,0.543010753,0.997311828,1.668693009,1.1641337390000002,0.504559271,1.6,1.154285714,0.445714286,1.487309645,1.137055838,0.35025380700000003,1.846153846,0.916666667,0.9294871790000001,1.50867052,1.387283237,0.12138728300000001,1.5806451609999999,1.714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,5,23,9,2017,4,6,2017-09-23,18:30,LASK,SV Mattersburg,Bundesliga,2017/18,9,Oliver Glasner,Gerald Baumgartner,0.0,1.766153846,0.45230769200000004,1.3138461540000002,1.290123457,1.564814815,-0.274691358,1.928571429,0.954545455,0.974025974,1.619883041,1.426900585,0.19298245600000002,1.430463576,1.509933775,-0.079470199,1.1676300579999999,1.612716763,-0.445086705,1.698461538,1.234567901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4185,6,24,9,2017,3,4,2017-09-24,16:30,Red Bull Salzburg,FK Austria Wien,Bundesliga,2017/18,9,Marco Rose,Thorsten Fink,0.0,2.207289294,0.387243736,1.8200455580000001,1.829949239,1.210659898,0.61928934,2.412621359,0.8252427179999999,1.587378641,2.025751073,1.021459227,1.004291845,1.768817204,1.172043011,0.596774194,1.884615385,1.245192308,0.639423077,2.056947608,1.7335025380000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4186,1,26,9,2017,higher15,3,2017-09-26,19:00,SC/ESV Parndorf,SV Mattersburg,ÖFB-Cup,2017/18,2.Runde,?,Gerald Baumgartner,2.0,5.0,1.0,4.0,1.548672566,1.4454277290000002,0.103244838,5.0,1.0,4.0,0.0,0.0,0.0,1.64375,1.375,0.26875,1.463687151,1.5083798880000001,-0.044692737,3.0,1.471976401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,1,26,9,2017,higher15,4,2017-09-26,19:00,TuS Bad Gleichenberg,FC Admira Wacker Mödling,ÖFB-Cup,2017/18,2.Runde,?,Ernst Baumeister,3.0,1.211538462,0.9807692309999999,0.23076923100000002,1.40060241,1.5542168669999998,-0.153614458,1.357142857,1.821428571,-0.46428571399999996,1.041666667,1.8333333330000001,-0.791666667,1.401234568,1.4197530859999998,-0.018518519,1.4,1.682352941,-0.282352941,1.019230769,1.259036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4188,1,26,9,2017,higher15,3,2017-09-26,19:00,SK Austria Klagenfurt,SV Kapfenberg,ÖFB-Cup,2017/18,2.Runde,?,Stefan Rapp,-1.0,1.846153846,0.632478632,1.213675214,1.292307692,1.566153846,-0.273846154,1.822580645,1.193548387,0.629032258,1.8727272730000002,1.727272727,0.145454545,1.430463576,1.509933775,-0.079470199,1.172413793,1.6149425290000001,-0.44252873600000003,1.52991453,1.233846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,3,28,9,2017,4,higher15,2017-09-28,19:00,Red Bull Salzburg,Olympique Marseille,Europa League,2017/18,Gruppe I,Marco Rose,?,1.0,2.202272727,0.386363636,1.815909091,0.0,0.0,0.0,2.400966184,0.8212560390000001,1.579710145,2.025751073,1.021459227,1.004291845,0.0,0.0,0.0,0.0,0.0,0.0,2.054545455,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4190,3,28,9,2017,higher15,4,2017-09-28,21:05,AEK Athen,FK Austria Wien,Europa League,2017/18,Gruppe D,?,Thorsten Fink,0.0,2.0,1.0,1.0,1.825316456,1.207594937,0.6177215189999999,1.0,2.0,-1.0,3.0,1.0,2.0,1.768817204,1.172043011,0.596774194,1.8755980859999999,1.23923445,0.636363636,1.5,1.73164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4191,4,29,9,2017,7,7,2017-09-29,18:30,TSV Hartberg,SC Wiener Neustadt,2. Liga,2017/18,13,?,Roman Mählich,-1.0,1.221343874,0.833992095,0.387351779,1.169642857,1.630952381,-0.46130952399999997,1.2436974790000002,1.773109244,-0.529411765,1.201492537,1.753731343,-0.552238806,1.229813665,1.391304348,-0.161490683,1.114285714,1.851428571,-0.737142857,1.122529644,1.193452381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4192,4,29,9,2017,0,0,2017-09-29,18:30,TSV Hartberg,SC Wiener Neustadt,2. Liga,2017/18,13,Christian Ilzer,Roman Mählich,-1.0,1.216535433,0.834645669,0.38188976399999996,1.1691394659999998,1.62611276,-0.456973294,1.233333333,1.766666667,-0.533333333,1.201492537,1.753731343,-0.552238806,1.229813665,1.391304348,-0.161490683,1.113636364,1.8409090909999999,-0.727272727,1.118110236,1.1988130559999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,4,29,9,2017,7,3,2017-09-29,18:30,FC Blau Weiß Linz,SV Kapfenberg,2. Liga,2017/18,13,Günther Gorenzel-Simonitsch,Stefan Rapp,-2.0,1.308988764,0.685393258,0.623595506,1.3963963959999999,1.558558559,-0.162162162,1.4333333330000002,1.3555555559999999,0.07777777799999999,1.181818182,1.5909090909999999,-0.409090909,1.401234568,1.4197530859999998,-0.018518519,1.391812865,1.69005848,-0.298245614,1.207865169,1.255255255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,4,29,9,2017,7,7,2017-09-29,18:30,WSG Wattens,Floridsdorfer AC,2. Liga,2017/18,13,Thomas Silberberger,Thomas Eidler,4.0,1.7265625,0.6484375,1.078125,1.037593985,1.69924812,-0.661654135,1.846153846,1.276923077,0.569230769,1.603174603,1.428571429,0.174603175,1.0,1.903225806,-0.9032258059999999,1.070422535,1.5211267609999999,-0.450704225,1.640625,0.909774436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4195,4,29,9,2017,7,7,2017-09-29,18:30,SV Ried,FC Liefering,2. Liga,2017/18,13,Lassaad Chabbi,Janusz Góra,5.0,1.3874643869999999,0.56980057,0.817663818,2.0370370369999997,1.26984127,0.767195767,1.50887574,1.183431953,0.325443787,1.274725275,1.510989011,-0.236263736,2.223404255,1.180851064,1.0425531909999999,1.852631579,1.3578947369999999,0.494736842,1.367521368,1.7936507940000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4196,4,29,9,2017,7,7,2017-09-29,20:30,SC Austria Lustenau,FC Wacker Innsbruck,2. Liga,2017/18,13,Daniel Ernemann,Karl Daxbacher,-4.0,1.593939394,0.575757576,1.018181818,1.4074074069999998,1.37345679,0.033950617,1.6730769230000002,1.217948718,0.455128205,1.522988506,1.350574713,0.172413793,1.3694267519999999,1.229299363,0.140127389,1.4431137719999998,1.508982036,-0.065868263,1.533333333,1.3950617280000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4197,5,30,9,2017,7,7,2017-09-30,16:00,SKN St. Pölten,SK Sturm Graz,Bundesliga,2017/18,10,Oliver Lederer,?,-3.0,1.4451038580000002,0.605341246,0.8397626109999999,1.536193029,1.142091153,0.39410187700000004,1.55,1.275,0.275,1.350282486,1.559322034,-0.20903954800000002,1.5909090909999999,1.1477272729999999,0.44318181799999995,1.487309645,1.137055838,0.35025380700000003,1.424332344,1.5790884719999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4198,5,30,9,2017,0,0,2017-09-30,16:00,SKN St. Pölten,SK Sturm Graz,Bundesliga,2017/18,10,Oliver Lederer,Franco Foda,-3.0,1.440828402,0.612426036,0.828402367,1.540106952,1.139037433,0.401069519,1.5403726709999999,1.285714286,0.254658385,1.350282486,1.559322034,-0.20903954800000002,1.5909090909999999,1.1477272729999999,0.44318181799999995,1.494949495,1.131313131,0.363636364,1.4201183430000002,1.582887701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,5,30,9,2017,4,7,2017-09-30,18:30,FC Admira Wacker Mödling,LASK,Bundesliga,2017/18,10,Ernst Baumeister,Oliver Glasner,2.0,1.547058824,0.647058824,0.9,1.766871166,1.205521472,0.5613496929999999,1.64375,1.375,0.26875,1.461111111,1.516666667,-0.055555556,1.929032258,0.961290323,0.967741935,1.619883041,1.426900585,0.19298245600000002,1.4676470590000001,1.696319018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4200,5,30,9,2017,4,7,2017-09-30,18:30,SV Mattersburg,SK Rapid Wien,Bundesliga,2017/18,10,Gerald Baumgartner,Goran Djuricin,-1.0,1.294478528,0.6993865029999999,0.595092025,1.782716049,1.158024691,0.624691358,1.430463576,1.509933775,-0.079470199,1.177142857,1.611428571,-0.434285714,1.893401015,0.989847716,0.903553299,1.677884615,1.317307692,0.360576923,1.2392638040000001,1.686419753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4201,6,1,10,2017,3,8,2017-10-01,16:30,FK Austria Wien,SC Rheindorf Altach,Bundesliga,2017/18,10,Thorsten Fink,Klaus Schmidt,2.0,1.825757576,0.550505051,1.275252525,1.663636364,1.160606061,0.503030303,1.768817204,1.172043011,0.596774194,1.8761904759999999,1.242857143,0.6333333329999999,1.846153846,0.916666667,0.9294871790000001,1.5,1.379310345,0.120689655,1.72979798,1.7121212119999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4202,6,1,10,2017,3,8,2017-10-01,19:00,Red Bull Salzburg,Wolfsberger AC,Bundesliga,2017/18,10,Marco Rose,Heimo Pfeifenberger,1.0,2.199546485,0.38548752799999997,1.8140589569999999,1.342723005,1.450704225,-0.107981221,2.394230769,0.817307692,1.5769230769999998,2.025751073,1.021459227,1.004291845,1.40776699,1.233009709,0.17475728199999999,1.281818182,1.654545455,-0.37272727299999997,2.056689342,1.352112676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4203,4,13,10,2017,14,14,2017-10-13,18:30,SC Wiener Neustadt,Floridsdorfer AC,2. Liga,2017/18,14,Roman Mählich,?,1.0,1.4005681819999998,0.571022727,0.829545455,1.301675978,1.474860335,-0.173184358,1.5352941180000002,1.182352941,0.352941176,1.274725275,1.510989011,-0.236263736,1.417582418,1.3626373630000002,0.054945055,1.181818182,1.5909090909999999,-0.409090909,1.3721590909999999,1.2011173179999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4204,4,13,10,2017,14,14,2017-10-13,18:30,SV Kapfenberg,SC Austria Lustenau,2. Liga,2017/18,14,Stefan Rapp,Gernot Plassnegger,2.0,2.031578947,0.584210526,1.447368421,1.2117647059999999,1.756862745,-0.545098039,2.223404255,1.180851064,1.0425531909999999,1.84375,1.40625,0.4375,1.2231404959999999,1.7603305790000001,-0.5371900829999999,1.201492537,1.753731343,-0.552238806,1.7842105259999999,1.11372549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4205,4,13,10,2017,14,14,2017-10-13,18:30,SC Wiener Neustadt,Floridsdorfer AC,2. Liga,2017/18,14,Roman Mählich,Thomas Eidler,-1.0,1.398203593,0.6886227540000001,0.7095808379999999,1.5891238669999999,1.296072508,0.29305136,1.401234568,1.4197530859999998,-0.018518519,1.3953488369999998,1.6802325580000002,-0.28488372100000003,1.6624203819999999,1.23566879,0.426751592,1.522988506,1.350574713,0.172413793,1.260479042,1.5287009059999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4206,4,13,10,2017,14,14,2017-10-13,18:30,SV Ried,FC Blau Weiß Linz,2. Liga,2017/18,14,Lassaad Chabbi,Günther Gorenzel-Simonitsch,-1.0,1.168639053,0.662721893,0.50591716,1.037313433,1.723880597,-0.6865671640000001,1.229813665,1.391304348,-0.161490683,1.11299435,1.830508475,-0.717514124,1.0,1.903225806,-0.9032258059999999,1.0694444440000002,1.5694444440000002,-0.5,1.204142012,0.902985075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4207,4,13,10,2017,0,0,2017-10-13,18:30,FC Liefering,TSV Hartberg,2. Liga,2017/18,14,Janusz Góra,Christian Ilzer,-1.0,1.1681415929999999,0.666666667,0.501474926,1.044444444,1.718518519,-0.6740740740000001,1.228395062,1.3950617280000002,-0.166666667,1.11299435,1.830508475,-0.717514124,1.0,1.903225806,-0.9032258059999999,1.082191781,1.561643836,-0.479452055,1.2005899709999999,0.918518519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,4,13,10,2017,14,14,2017-10-13,20:30,FC Wacker Innsbruck,WSG Wattens,2. Liga,2017/18,14,Karl Daxbacher,Thomas Silberberger,1.0,1.415384615,0.593846154,0.821538462,1.751937984,1.348837209,0.403100775,1.3694267519999999,1.229299363,0.140127389,1.4583333330000001,1.5,-0.041666667000000004,1.893939394,1.2727272729999999,0.621212121,1.603174603,1.428571429,0.174603175,1.4,1.651162791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4209,5,14,10,2017,14,13,2017-10-14,16:00,LASK,Red Bull Salzburg,Bundesliga,2017/18,11,Oliver Glasner,Marco Rose,-2.0,1.7675840980000002,0.45565749200000005,1.3119266059999999,2.199095023,0.9253393670000001,1.2737556559999998,1.929032258,0.961290323,0.967741935,1.6220930230000001,1.441860465,0.18023255800000001,2.392344498,0.818181818,1.574162679,2.025751073,1.021459227,1.004291845,1.691131498,2.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4210,5,14,10,2017,13,14,2017-10-14,18:30,SC Rheindorf Altach,FC Admira Wacker Mödling,Bundesliga,2017/18,11,Klaus Schmidt,Ernst Baumeister,0.0,1.6586102719999998,0.43202416899999996,1.226586103,1.554252199,1.451612903,0.10263929599999999,1.846153846,0.916666667,0.9294871790000001,1.491428571,1.382857143,0.108571429,1.6583850930000001,1.378881988,0.279503106,1.461111111,1.516666667,-0.055555556,1.70694864,1.472140762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4211,5,14,10,2017,14,14,2017-10-14,18:30,SK Rapid Wien,SKN St. Pölten,Bundesliga,2017/18,11,?,Oliver Lederer,1.0,1.7807881769999998,0.48029556700000003,1.300492611,1.4365781709999998,1.433628319,0.0029498529999999997,1.893401015,0.989847716,0.903553299,1.674641148,1.311004785,0.363636364,1.5308641980000002,1.296296296,0.23456790100000002,1.350282486,1.559322034,-0.20903954800000002,1.689655172,1.415929204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4212,5,14,10,2017,13,14,2017-10-14,18:30,Wolfsberger AC,SV Mattersburg,Bundesliga,2017/18,11,Heimo Pfeifenberger,Gerald Baumgartner,0.0,1.341121495,0.593457944,0.7476635509999999,1.290519878,1.562691131,-0.272171254,1.40776699,1.233009709,0.17475728199999999,1.279279279,1.6576576580000002,-0.37837837799999996,1.4210526319999999,1.506578947,-0.08552631599999999,1.177142857,1.611428571,-0.434285714,1.345794393,1.235474006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4213,5,14,10,2017,0,0,2017-10-14,18:30,SK Rapid Wien,SKN St. Pölten,Bundesliga,2017/18,11,Goran Djuricin,Oliver Lederer,1.0,1.778869779,0.479115479,1.2997543,1.432352941,1.432352941,0.0,1.888888889,0.984848485,0.9040404040000001,1.674641148,1.311004785,0.363636364,1.5308641980000002,1.296296296,0.23456790100000002,1.342696629,1.556179775,-0.213483146,1.692874693,1.411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,6,15,10,2017,15,14,2017-10-15,16:30,SK Sturm Graz,FK Austria Wien,Bundesliga,2017/18,11,Franco Foda,Thorsten Fink,3.0,1.544,0.538666667,1.005333333,1.826196474,1.2065491179999999,0.619647355,1.5909090909999999,1.1477272729999999,0.44318181799999995,1.502512563,1.125628141,0.37688442200000005,1.770053476,1.1657754009999999,0.604278075,1.8761904759999999,1.242857143,0.6333333329999999,1.5866666669999998,1.732997481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4215,3,19,10,2017,higher15,5,2017-10-19,19:00,Konyaspor,Red Bull Salzburg,Europa League,2017/18,Gruppe I,?,Marco Rose,-2.0,0.0,0.0,0.0,2.200902935,0.9255079009999999,1.275395034,0.0,0.0,0.0,0.0,0.0,0.0,2.392344498,0.818181818,1.574162679,2.02991453,1.021367521,1.0085470090000002,0.0,2.060948081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4216,3,19,10,2017,4,higher15,2017-10-19,21:05,FK Austria Wien,HNK Rijeka,Europa League,2017/18,Gruppe D,Thorsten Fink,?,-2.0,1.82160804,0.547738693,1.273869347,0.5,0.5,0.0,1.770053476,1.1657754009999999,0.604278075,1.8672985780000002,1.251184834,0.616113744,0.0,0.0,0.0,1.0,1.0,0.0,1.728643216,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4217,4,20,10,2017,7,7,2017-10-20,18:30,TSV Hartberg,FC Blau Weiß Linz,2. Liga,2017/18,15,Christian Ilzer,Günther Gorenzel-Simonitsch,2.0,1.2109375,0.83203125,0.37890625,1.3,1.477777778,-0.177777778,1.2231404959999999,1.7603305790000001,-0.5371900829999999,1.2,1.762962963,-0.5629629629999999,1.417582418,1.3626373630000002,0.054945055,1.179775281,1.595505618,-0.415730337,1.109375,1.1944444440000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4218,4,20,10,2017,7,7,2017-10-20,18:30,Floridsdorfer AC,FC Liefering,2. Liga,2017/18,15,Thomas Eidler,Janusz Góra,0.0,1.051470588,0.867647059,0.18382352899999999,2.036649215,1.293193717,0.743455497,1.0,1.903225806,-0.9032258059999999,1.094594595,1.554054054,-0.45945945899999996,2.231578947,1.178947368,1.052631579,1.84375,1.40625,0.4375,0.9338235290000001,1.7905759159999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4219,4,20,10,2017,7,7,2017-10-20,18:30,SC Wiener Neustadt,SV Kapfenberg,2. Liga,2017/18,15,Roman Mählich,Stefan Rapp,2.0,1.167647059,0.670588235,0.497058824,1.394029851,1.5522388059999999,-0.158208955,1.226993865,1.3987730059999999,-0.17177914100000002,1.11299435,1.830508475,-0.717514124,1.3926380369999998,1.417177914,-0.024539877,1.3953488369999998,1.6802325580000002,-0.28488372100000003,1.197058824,1.256716418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4220,4,20,10,2017,7,7,2017-10-20,18:30,SC Austria Lustenau,WSG Wattens,2. Liga,2017/18,15,Gernot Plassnegger,Thomas Silberberger,2.0,1.5873493980000002,0.584337349,1.003012048,1.7384615380000001,1.346153846,0.39230769200000004,1.6624203819999999,1.23566879,0.426751592,1.52,1.342857143,0.177142857,1.893939394,1.2727272729999999,0.621212121,1.578125,1.421875,0.15625,1.53313253,1.638461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4221,4,20,10,2017,0,0,2017-10-20,18:30,SC Wiener Neustadt,SV Kapfenberg,2. Liga,2017/18,15,Roman Mählich,?,2.0,1.1759530790000001,0.674486804,0.501466276,1.3958333330000001,1.55952381,-0.163690476,1.243902439,1.402439024,-0.158536585,1.11299435,1.830508475,-0.717514124,1.3926380369999998,1.417177914,-0.024539877,1.398843931,1.693641618,-0.294797688,1.202346041,1.25297619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,4,20,10,2017,7,7,2017-10-20,20:30,FC Wacker Innsbruck,SV Ried,2. Liga,2017/18,15,Karl Daxbacher,Lassaad Chabbi,0.0,1.4141104290000002,0.59202454,0.82208589,1.4022662890000002,1.3512747880000002,0.050991500999999995,1.3670886080000002,1.221518987,0.14556962,1.4583333330000001,1.5,-0.041666667000000004,1.5380116959999999,1.18128655,0.356725146,1.274725275,1.510989011,-0.236263736,1.404907975,1.3767705380000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4223,5,21,10,2017,6,7,2017-10-21,16:00,SK Sturm Graz,SV Mattersburg,Bundesliga,2017/18,12,Franco Foda,Gerald Baumgartner,1.0,1.54787234,0.537234043,1.010638298,1.292682927,1.56402439,-0.271341463,1.598870056,1.141242938,0.45762711899999997,1.502512563,1.125628141,0.37688442200000005,1.4210526319999999,1.506578947,-0.08552631599999999,1.181818182,1.613636364,-0.43181818200000005,1.5904255319999998,1.234756098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4224,5,21,10,2017,7,7,2017-10-21,18:30,SKN St. Pölten,LASK,Bundesliga,2017/18,12,Oliver Lederer,?,-1.0,1.428152493,0.615835777,0.812316716,1.765243902,1.219512195,0.5457317070000001,1.5308641980000002,1.296296296,0.23456790100000002,1.3351955309999999,1.5530726259999998,-0.217877095,1.9230769230000002,0.974358974,0.9487179490000001,1.6220930230000001,1.441860465,0.18023255800000001,1.4076246330000002,1.68597561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4225,5,21,10,2017,7,7,2017-10-21,18:30,SC Rheindorf Altach,Wolfsberger AC,Bundesliga,2017/18,12,Klaus Schmidt,Heimo Pfeifenberger,1.0,1.659638554,0.43674698799999995,1.222891566,1.3441860469999998,1.455813953,-0.111627907,1.847133758,0.923566879,0.923566879,1.491428571,1.382857143,0.108571429,1.4134615380000002,1.240384615,0.173076923,1.279279279,1.6576576580000002,-0.37837837799999996,1.704819277,1.3441860469999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
