,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers,weekday,day,month,year
3348,2. Liga,2016-05-08 18:30:00,3,René Wagner,4-4-2,17444,SC Wiener Neustadt,Wilhelm Wahlmüller,4-2-3-1 ,2157,FC Blau Weiß Linz,bc936c3db19558806411ec60c1c359599dcd210935e0a064cf64471bdbea838b,0:1,2016/17,18:30,1100,6,8,5,2016
3349,2. Liga,2016-12-08 18:30:00,4,Wilhelm Wahlmüller,3-5-2 offensiv,2157,FC Blau Weiß Linz,Masanori Hamayoshi,4-4-2 doppel 6,10044,SV Horn,9f375100d3c827e6f9a8757afe9fc42c606d5b566c5ff56918b252f3346e1535,2:1,2016/17,18:30,1064,3,8,12,2016
3351,2. Liga,2016-08-19 18:30:00,6,Wilhelm Wahlmüller,3-5-2,2157,FC Blau Weiß Linz,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,a7996415999cfa1061dad58f08a00b8ab22fb510ea05625e13dc0002d34d99bc,2:1,2016/17,18:30,850,4,19,8,2016
3355,2. Liga,2016-09-16 18:30:00,10,Max Babler,4-1-4-1,2157,FC Blau Weiß Linz,Thomas Silberberger,4-4-2,2446,WSG Wattens,3782369b7343ae1aa30b107f78f8efce10af71b30bb83e68d0e2b389bbb97b3b,0:0,2016/17,18:30,1200,4,16,9,2016
3357,2. Liga,2016-09-30 18:30:00,12,Max Babler,4-1-4-1,2157,FC Blau Weiß Linz,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,6a42c2f761fe41e47a1d98712db4dc3af6965765db93f7148b3c8ba35e4b795c,3:2,2016/17,18:30,880,4,30,9,2016
3358,2. Liga,2016-10-14 18:30:00,13,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,Klaus Schmidt,4-4-2 doppel 6,2157,FC Blau Weiß Linz,6d1331fcb0900af67d7f8a40db1f313b5c74f476412ca9b0b14186c50a3c24b1,1:0,2016/17,18:30,1000,4,14,10,2016
3360,2. Liga,2016-10-21 18:30:00,15,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,2e6b855e80d719c9a9edebe92e90659365fcfb74178b77fbfb30e24e04a560ea,0:0,2016/17,18:30,853,4,21,10,2016
3364,2. Liga,2016-11-25 18:30:00,19,Thomas Silberberger,4-1-4-1,2446,WSG Wattens,Klaus Schmidt,4-4-2 doppel 6,2157,FC Blau Weiß Linz,e205054f1cdc6023314bc656d96993239b8552a0bcb56b1b3c7a9686bd3e7036,0:0,2016/17,18:30,840,4,25,11,2016
3366,2. Liga,2017-02-24 18:30:00,21,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,c77e3711f2fb730c30502c9f5d1be22615f7d38869d04833b9c0c28171600e63,3:0,2016/17,18:30,1025,4,24,2,2017
3367,2. Liga,2017-03-03 18:30:00,22,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,970c2a3e1abfc4479c6deda035e9a6c93a31ee8f2e691bd06f80e5b5d51eefe0,0:2,2016/17,18:30,1250,4,3,3,2017
3369,2. Liga,2017-03-14 18:30:00,24,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,Franz Maresch,3-4-3 flach,7443,Floridsdorfer AC,a4a3a2ffc34736702d4994a6f396196714dc49be098b3e5f4d5128d02791ea69,1:2,2016/17,18:30,700,1,14,3,2017
3373,2. Liga,2017-04-14 18:30:00,28,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,Thomas Silberberger,4-3-3 offensiv,2446,WSG Wattens,38f04c058d4411a17928b07c3534b0e995aef0b8f27877ff42f630adb10d04cb,3:3,2016/17,18:30,1490,4,14,4,2017
3375,2. Liga,2017-04-21 18:30:00,30,Klaus Schmidt,4-2-3-1 ,2157,FC Blau Weiß Linz,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,5c68783efb3e58c2d8510af3a32457898b63f333e61cf32eed0bc214cb7fabdc,0:0,2016/17,18:30,660,4,21,4,2017
3376,2. Liga,2017-04-28 18:30:00,31,Masanori Hamayoshi,4-2-3-1 ,10044,SV Horn,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,3e8d034a77a1eac0a2984573ad5709ec412360b2faafbb64af87be57c56cd3df,1:4,2016/17,18:30,1170,4,28,4,2017
3378,2. Liga,2017-05-05 18:30:00,33,Dominik Glawogger,4-2-3-1 ,7443,Floridsdorfer AC,Klaus Schmidt,4-4-1-1,2157,FC Blau Weiß Linz,99214fc406ad446e60f58f6c7c1e9f20b219878e714d05798b8752db50d1e623,0:0,2016/17,18:30,1150,4,5,5,2017
3382,ÖFB-Cup,2016-07-16 18:00:00,1.Runde,Wilhelm Wahlmüller,4-2-3-1 ,2157,FC Blau Weiß Linz,,,11140,ATSV Stadl-Paura,14bd40aa9637ecf185c4ff555902a90709f7fb62c4a96d9e93c9b070d5f59c22,0:1,2016/17,18:00,900,5,16,7,2016
3383,ÖFB-Cup,2016-09-20 18:30:00,2.Runde,Max Babler,?,2157,FC Blau Weiß Linz,,,20437,FC Kitzbühel,6954e4f2e8fa0429cc861b669c284b6507db48d4109ff31c17e3dcefbeedd484,1:2,2016/17,18:30,500,1,20,9,2016
3384,ÖFB-Cup,2016-10-26 20:15:00,Achtelfinale,,,170,SK Rapid Wien,Klaus Schmidt,4-1-4-1,2157,FC Blau Weiß Linz,a4e9f0ec1a27820c963aaf7b26e79d0a060bfa7d2cfca2750c16556cc6073c99,0:4,2016/17,20:15,3400,2,26,10,2016
3386,2. Liga,2016-07-29 18:30:00,2,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,Thomas Silberberger,4-2-3-1 ,2446,WSG Wattens,e32be721c7af0b7cbcb2b036421c9b67676cc5961ec58303fd72b1ae62c44a55,0:0,2016/17,18:30,2000,4,29,7,2016
3388,2. Liga,2016-12-08 18:30:00,4,René Wagner,4-4-2,17444,SC Wiener Neustadt,Thomas Silberberger,4-2-3-1 ,2446,WSG Wattens,aeff0ac20f177da486ce32036f6fe74d80534ece9e8b9da638a71903a814e2ee,0:1,2016/17,18:30,2100,3,8,12,2016
3391,2. Liga,2016-08-26 18:30:00,7,Masanori Hamayoshi,4-4-2,10044,SV Horn,Thomas Silberberger,4-1-4-1,2446,WSG Wattens,41eb8586c6f250194b3f6017be7f709cdd4074bf094c0255fb5168c6853b9dbf,2:2,2016/17,18:30,1200,4,26,8,2016
3395,2. Liga,2016-09-23 18:30:00,11,Thomas Silberberger,4-2-3-1 ,2446,WSG Wattens,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,c8827cec2102abbfd9e2efbad1e83f5afd388046924a83d5a65bb2dcbb28b21b,1:1,2016/17,18:30,600,4,23,9,2016
3397,2. Liga,2016-10-14 18:30:00,13,Thomas Silberberger,3-5-2 offensiv,2446,WSG Wattens,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,6ecbf86500c38723a2007935b590cde47622e74d50befd613fd45911a6998168,2:1,2016/17,18:30,620,4,14,10,2016
3400,2. Liga,2016-01-11 18:30:00,16,Thomas Silberberger,4-1-4-1,2446,WSG Wattens,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,a3b90f149a6e82baf7749a2fcb389e52a050f93ee0c98e6f8c4bafc62d3f32f2,2:0,2016/17,18:30,990,0,11,1,2016
3404,2. Liga,2016-02-12 18:30:00,20,Jürgen Halper,4-3-3 offensiv,7443,Floridsdorfer AC,Thomas Silberberger,4-1-4-1,2446,WSG Wattens,456a3c4643de2d234712eca515ba298051676313b4b8b05a24472ea58530c6b2,1:0,2016/17,18:30,1200,4,12,2,2016
3406,2. Liga,2017-03-03 18:30:00,22,René Wagner,4-4-2,17444,SC Wiener Neustadt,Thomas Silberberger,3-4-3 flach,2446,WSG Wattens,d4c2d96588759bc430730f57618882eb94fd83f42037f8ff086c481e85974cbe,3:0,2016/17,18:30,1200,4,3,3,2017
3409,2. Liga,2017-03-17 18:30:00,25,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,Thomas Silberberger,4-3-3 offensiv,2446,WSG Wattens,a0b77466fb2b090b8b86bbfcb419453f93c690b2cfd36c9d4f1c1e3192ba7a04,1:1,2016/17,18:30,1270,4,17,3,2017
3413,2. Liga,2017-04-18 18:30:00,29,Thomas Silberberger,4-3-3 offensiv,2446,WSG Wattens,Franz Maresch,4-2-3-1 ,7443,Floridsdorfer AC,eab3a071399f1889334fe1118c3826a5f05e810ff3c15ee9b07e459eddcb38cb,0:2,2016/17,18:30,219,1,18,4,2017
3415,2. Liga,2017-04-28 20:30:00,31,Thomas Silberberger,4-2-3-1 ,2446,WSG Wattens,René Wagner,4-2-3-1 ,17444,SC Wiener Neustadt,1c7d1ee655bd206a45e7769a388f5043f8fb97e030880a4fd0bb32b53276496a,2:0,2016/17,20:30,450,4,28,4,2017
3418,2. Liga,2017-12-05 18:30:00,34,Thomas Silberberger,4-3-3 offensiv,2446,WSG Wattens,Christoph Westerthaler,4-2-3-1 ,10044,SV Horn,f1f04a9d275d4eeae8b8a9bccc41d1ff0cbdec20463f559552ae5f9f9858d1a2,2:3,2016/17,18:30,1000,1,5,12,2017
3421,ÖFB-Cup,2016-07-15 19:00:00,1.Runde,Thomas Silberberger,4-4-2 Raute,2446,WSG Wattens,,,9114,SC Neusiedl/See,43c13b1fc2639aba7cb82aa8513cf80b425c5e10b6efcfa7dd3a824f425204ee,3:5  n.V.,2016/17,19:00,348,4,15,7,2016
3422,ÖFB-Cup,2016-09-20 19:00:00,2.Runde,Thomas Silberberger,4-3-3 defensiv,2446,WSG Wattens,,,4467,TSV Hartberg,b72aef72e51ef050b054618a5b96d85da942ee19099cc4bc3fa23a64eef3705f,4:5  n.E.,2016/17,19:00,800,1,20,9,2016
3423,ÖFB-Cup,2016-10-25 18:30:00,Achtelfinale,Thomas Silberberger,4-4-2 doppel 6,2446,WSG Wattens,,,10131,SV Grödig,62560808758924622ec46a922465bbf8b94e3b3567ddfcc38e204d26dd663d3f,1:0,2016/17,18:30,300,1,25,10,2016
3428,2. Liga,2016-08-16 18:30:00,5,Masanori Hamayoshi,4-2-3-1 ,10044,SV Horn,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,58c93ca51839e730db7d395f0cb26c95e0724f89e56c16cf53a7ed0cb930c9f2,2:1,2016/17,18:30,1030,1,16,8,2016
3429,2. Liga,2016-08-19 20:30:00,6,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,Masanori Hamayoshi,4-4-2 doppel 6,10044,SV Horn,cfc981664894b0178adb30a4ce24050eb235b0ea78d4a44f63a10c8da594421c,0:1,2016/17,20:30,1131,4,19,8,2016
3437,2. Liga,2016-10-18 18:30:00,14,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,Masanori Hamayoshi,4-3-3 offensiv,10044,SV Horn,0f70c520421306b1cdcb326354cb7a58e6634bc8c0e8e33da9ba8b3fa531f301,2:1,2016/17,18:30,800,1,18,10,2016
3438,2. Liga,2016-10-21 20:30:00,15,Masanori Hamayoshi,4-3-3 offensiv,10044,SV Horn,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,54672733ed6839170d9292896524fb2e1ce9b4c3e7baa12381b7164a6eecb958,2:1,2016/17,20:30,630,4,21,10,2016
3446,2. Liga,2017-10-03 18:30:00,23,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,Franz Maresch,3-5-2 offensiv,7443,Floridsdorfer AC,501e53a992b70383d61b223694724ad5429e160ec309a8a0ecfb7147cbee6f6b,0:2,2016/17,18:30,630,1,3,10,2017
3447,2. Liga,2017-03-14 18:30:00,24,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,Masanori Hamayoshi,4-1-4-1,10044,SV Horn,76fab64d8c53d4b78f42ea16ba1cb9eb8058b51b2504db3a92540ba5a393a60c,2:0,2016/17,18:30,990,1,14,3,2017
3455,2. Liga,2017-01-05 18:30:00,32,Dominik Glawogger,4-2-3-1 ,7443,Floridsdorfer AC,Masanori Hamayoshi,4-2-3-1 ,10044,SV Horn,4c9d98716024f4565d349d28c92ba60bf35f4263dd44c6f873beebfce88f2a44,0:2,2016/17,18:30,1100,3,5,1,2017
3456,2. Liga,2017-05-05 18:30:00,33,Christoph Westerthaler,4-2-3-1 ,10044,SV Horn,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,411caa214fe7ea574fa74c90a6cadb61d852f516dc0989fb50ca5e17c0f2c3ff,3:1,2016/17,18:30,720,4,5,5,2017
3460,ÖFB-Cup,2016-07-16 19:30:00,1.Runde,Masanori Hamayoshi,4-2-3-1 ,10044,SV Horn,,,20113,FCM Traiskirchen,022e8e73ddd3dd348e614a57f63dce38856c5e6dcd941e495119a3fcd92d8d2a,1:3,2016/17,19:30,300,5,16,7,2016
3461,ÖFB-Cup,2016-09-20 19:00:00,2.Runde,Masanori Hamayoshi,?,10044,SV Horn,,,10131,SV Grödig,009183ce990d62c0031504d023cdf526ef96d170a13d2cc77d3134aa16e27527,4:2  n.E.,2016/17,19:00,250,1,20,9,2016
3468,2. Liga,2016-08-26 18:30:00,7,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,cafd057fb69d14878c32723301c8082abc92897887bf1c742a6e386c7f6425fe,0:3,2016/17,18:30,800,4,26,8,2016
3477,2. Liga,2016-01-11 18:30:00,16,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,Jürgen Halper,4-2-3-1 ,7443,Floridsdorfer AC,a23960e2feecd6cc4225ca64437a7bb038dfebf32dcd63db2115292fdc30fd65,1:1,2016/17,18:30,600,0,11,1,2016
3486,2. Liga,2017-03-17 18:30:00,25,Franz Maresch,4-4-2 doppel 6,7443,Floridsdorfer AC,René Wagner,4-5-1 flach,17444,SC Wiener Neustadt,8a9b1441ebe0956f259b41db40e3561f9d24515b82585c8fdc4aa9c0caabea93,0:3,2016/17,18:30,680,4,17,3,2017
3495,2. Liga,2017-12-05 20:30:00,34,René Wagner,4-4-2 doppel 6,17444,SC Wiener Neustadt,Dominik Glawogger,4-2-3-1 ,7443,Floridsdorfer AC,f76cc965add5e43f3a61e6100cdd3e1b2dc7420e59ad9f85bbdefdb7069edd02,3:0,2016/17,20:30,920,1,5,12,2017
