,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers
0,Bundesliga,Fr. 27.07.2018,1,Karl Daxbacher,5-4-1 flach,2444,FC Wacker Innsbruck,,,14,FK Austria Wien,9e2ade517af5d236a8cd40654c0b8f38363e4d7b191c0ad767a547febf627496,2:1,2018/19,20:45,13155
1,Bundesliga,Sa. 04.08.2018,2,,,122,SK Sturm Graz,Karl Daxbacher,4-4-2 doppel 6,2444,FC Wacker Innsbruck,c8db4c597ca5d0abfb449ef80cc75efbffbb9122afbca5ed3c1fe983d4feb952,2:3,2018/19,17:00,7820
2,Bundesliga,Sa. 11.08.2018,3,Karl Daxbacher,4-2-3-1 ,2444,FC Wacker Innsbruck,,,3551,SC Rheindorf Altach,d5ff103daeaae2db7548a6cfe4ab826dca4fab8b9b49427a9e6339ce761b274d,1:2,2018/19,17:00,5845
3,Bundesliga,Sa. 18.08.2018,4,,,2662,SKN St. Pölten,Karl Daxbacher,4-4-2 doppel 6,2444,FC Wacker Innsbruck,7667ba116b5e2e23eafab6f8ec6546d478144f57d9163602f90fa7fc6db3d5a2,0:2,2018/19,17:00,4321
4,Bundesliga,So. 26.08.2018,5,Karl Daxbacher,4-2-3-1 ,2444,FC Wacker Innsbruck,,,170,SK Rapid Wien,0c2b28d8eb7418492d1bbdd7c2ed170d8986db97b42bfa7bf52719a82521f1bc,2:1,2018/19,17:00,17400
5,Bundesliga,Sa. 01.09.2018,6,,,4467,TSV Hartberg,Karl Daxbacher,4-4-2 doppel 6,2444,FC Wacker Innsbruck,c5bb6bafceb34cad4617cc695841a9541a0f3672579e55b9729cd1bd0e48d531,2:1,2018/19,17:00,3115
6,Bundesliga,So. 16.09.2018,7,Karl Daxbacher,4-2-3-1 ,2444,FC Wacker Innsbruck,,,4441,Wolfsberger AC,ccd586e94e776c087c3beca1b0b0772384044a74de07157722c7dd4f64d469cb,3:1,2018/19,14:30,3887
7,Bundesliga,So. 23.09.2018,8,,,503,FC Admira Wacker Mödling,Karl Daxbacher,3-5-2,2444,FC Wacker Innsbruck,58fbdf6ecaafa80fb900e07836279e70287e40da91ff38840cf4f1e6bf26fdc8,1:3,2018/19,14:30,3620
8,Bundesliga,So. 30.09.2018,9,Karl Daxbacher,4-2-3-1 ,2444,FC Wacker Innsbruck,,,856,SV Mattersburg,63ebe4c08f0cddfb33ea7f973517e92ee5d3a75a8275c17c9d0b34d9938dd5b1,2:1,2018/19,14:30,1900
9,Bundesliga,So. 07.10.2018,10,,,413,LASK,Karl Daxbacher,5-3-2,2444,FC Wacker Innsbruck,870a12f009eae1e62ec43615cd538b2b492b968276202e180eb1e9d51eaf7ac9,1:0,2018/19,14:30,3873
10,Bundesliga,Sa. 20.10.2018,11,Karl Daxbacher,5-3-2,2444,FC Wacker Innsbruck,,,409,Red Bull Salzburg,6b4b96c481376cb922b77bc47f891de10617be5157c6fb23d0cb153435a6328e,1:1,2018/19,17:00,11033
11,Bundesliga,Sa. 27.10.2018,12,,,14,FK Austria Wien,Karl Daxbacher,5-3-2,2444,FC Wacker Innsbruck,1cdf1ecf08142163defb9480f827d9013de045a36f13ebac83d492621a8e348e,0:0,2018/19,17:00,5532
12,Bundesliga,Sa. 03.11.2018,13,Karl Daxbacher,5-3-2,2444,FC Wacker Innsbruck,,,122,SK Sturm Graz,98e0ed46a8b4a8bb5d238b3efe4e06b77c0a0094e5662ebd970e85d68d395775,1:1,2018/19,17:00,7867
13,Bundesliga,Sa. 10.11.2018,14,,,3551,SC Rheindorf Altach,Karl Daxbacher,3-4-3 flach,2444,FC Wacker Innsbruck,b3fc83ee9a80a64d85cde069da82237ab2257dd37f658623411dc978ef5a8963,1:0,2018/19,17:00,5343
14,Bundesliga,So. 25.11.2018,15,Karl Daxbacher,3-4-3 flach,2444,FC Wacker Innsbruck,,,2662,SKN St. Pölten,6e548beb1a01eed955a4729ce5a859582f9ef55817fbb72b130908b3cea0c9f0,2:0,2018/19,14:30,2700
15,Bundesliga,So. 02.12.2018,16,,,170,SK Rapid Wien,Karl Daxbacher,5-3-2,2444,FC Wacker Innsbruck,8a1e08f8f5436dcffb4c8d00e6c295a855c9fd1477204ba2dfeb919058498b03,0:1,2018/19,14:30,7665
16,Bundesliga,So. 09.12.2018,17,Karl Daxbacher,3-4-3,2444,FC Wacker Innsbruck,,,4467,TSV Hartberg,a4882d1116c3b64b9189e4e57486a76fb986d7f84caaaf048ea2da9afe944ac8,2:2,2018/19,14:30,2733
17,Bundesliga,Sa. 15.12.2018,18,,,4441,Wolfsberger AC,Karl Daxbacher,3-4-3 flach,2444,FC Wacker Innsbruck,258c85559052f1252da81872d903e81993935c8f63ea6724488388c2b54212fe,0:0,2018/19,17:00,2035
18,Bundesliga,Sa. 23.02.2019,19,Karl Daxbacher,3-4-1-2,2444,FC Wacker Innsbruck,,,503,FC Admira Wacker Mödling,337cf5dc8c5d9a2b24b6b91e2672bdf0938229a6f557b60f0d9cf245ad028524,3:0,2018/19,17:00,1957
19,Bundesliga,So. 03.03.2019,20,,,856,SV Mattersburg,Karl Daxbacher,3-4-3 flach,2444,FC Wacker Innsbruck,6e0f06187de0aa67690f259e56f0cdbb14511b834633f9e7050d18909b620ab6,0:1,2018/19,17:00,2873
20,Bundesliga,So. 10.03.2019,21,Thomas Grumser,4-2-3-1 ,2444,FC Wacker Innsbruck,,,413,LASK,888b7fd589ef5980786c82283b4a0e2c6cef6c6832349cb0a791fa26c214ee5b,2:0,2018/19,17:00,5521
21,Bundesliga,So. 17.03.2019,22,,,409,Red Bull Salzburg,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,aee09eccb3f16115ddf29ea3b7faf3147f5e7aaeff83aa1244722957bc51e940,0:2,2018/19,17:00,6476
22,Bundesliga,Sa. 30.03.2019,23,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,,,4467,TSV Hartberg,f194fb7c0e06d5b49f91f4f18a910412470d1035c92555a7bbdd48d9d469f75d,0:2,2018/19,17:00,4635
23,Bundesliga,Sa. 06.04.2019,24,,,170,SK Rapid Wien,Thomas Grumser,?,2444,FC Wacker Innsbruck,3a8c9519b9cb621e8054e9cb346b9433aa0e18459f9247b29075040cf74b4e4e,0:2,2018/19,17:00,7413
24,Bundesliga,Sa. 13.04.2019,25,,,503,FC Admira Wacker Mödling,Thomas Grumser,4-2-3-1 ,2444,FC Wacker Innsbruck,e12ea865fa44a1d3f47f643b46fa956c3c9f81efa462fac3ac1f8a0b4846e090,1:3,2018/19,17:00,2363
25,Bundesliga,Sa. 20.04.2019,26,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,,,856,SV Mattersburg,d6c82e6f6935c558e7bbc7454091dc00f2919c1ccd12a29520a4a9caabdb0a94,3:1,2018/19,17:00,1800
26,Bundesliga,Di. 23.04.2019,27,,,3551,SC Rheindorf Altach,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,392d69990d55a839de05e0c9c809f1af0bbf62c2687d4350f6b153a06b4374fb,0:4,2018/19,19:00,2782
27,Bundesliga,Sa. 27.04.2019,28,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,,,3551,SC Rheindorf Altach,dfce5ee8a0758aabfb8ccd18f6baeb649f1372c2918428043dee342c0fd5a76b,1:4,2018/19,17:00,4087
28,Bundesliga,Sa. 04.05.2019,29,,,4467,TSV Hartberg,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,8ec879c2da9067431dd5e969d284f811716f18a731e24e386385a12acc46b207,1:0,2018/19,17:00,4217
29,Bundesliga,Sa. 11.05.2019,30,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,,,170,SK Rapid Wien,3b4ead15b43cbb1e48cb45ccd967926f5f21960419b018182019e32a337b0fe8,1:0,2018/19,17:00,13800
30,Bundesliga,Sa. 18.05.2019,31,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,,,503,FC Admira Wacker Mödling,4e3ca0a8bd89e2c671d8b835f6b8c230768db81fef246145df553b6d4e67b587,3:2,2018/19,17:00,3850
31,Bundesliga,Sa. 25.05.2019,32,,,856,SV Mattersburg,Thomas Grumser,4-3-3 defensiv,2444,FC Wacker Innsbruck,9a38565201a6167300de3c05fc8b70bd2f614a45c1e0902512f72f2df0a04e78,4:0,2018/19,17:00,5823
32,ÖFB-Cup,Sa. 21.07.2018,1.Runde,Karl Daxbacher,4-2-3-1 ,2444,FC Wacker Innsbruck,,,14505,Team Wiener Linien,6ecd4e6f4c744624c9cbae8d9fdd1807f91e7c61f9dc0bfb5804cd01acd5423e,2:3,2018/19,17:00,800
33,ÖFB-Cup,Mi. 26.09.2018,2.Runde,Karl Daxbacher,4-1-4-1,2444,FC Wacker Innsbruck,,,9114,SC Neusiedl/See,31b6b4ca77c056b2c8c18365763a706f3a40f7cd29b49da83fbfcc4474d9692f,1:3,2018/19,19:00,600
34,ÖFB-Cup,Di. 30.10.2018,Achtelfinale,Karl Daxbacher,?,2444,FC Wacker Innsbruck,,,4467,TSV Hartberg,c44916ad25a821eafd9881c7d0d4ff5ce4a27fc7700acf10dbe1cfb01b704771,4:3,2018/19,18:00,1467
35,Bundesliga,Sa. 28.07.2018,1,Gerald Baumgartner,4-2-3-1 ,856,SV Mattersburg,,,3551,SC Rheindorf Altach,f9156bb474a6e0fcd012145f50d20017cfe3c21b854a625ba44770703c275fde,2:3,2018/19,17:00,4523
36,Bundesliga,Sa. 04.08.2018,2,,,409,Red Bull Salzburg,Gerald Baumgartner,4-2-3-1 ,856,SV Mattersburg,52115370c1b6d6ee89227a07c3473ca2d58600d200b40a3bb32ad890811e0439,0:2,2018/19,17:00,3500
37,Bundesliga,Sa. 11.08.2018,3,Gerald Baumgartner,4-2-3-1 ,856,SV Mattersburg,,,4467,TSV Hartberg,ddfd6ad3ffef174c40a9d1ac647ed25d8cbc292ccee7eb6836f2ef43c962e8bf,4:2,2018/19,17:00,2812
38,Bundesliga,Sa. 18.08.2018,4,,,4441,Wolfsberger AC,Gerald Baumgartner,4-2-3-1 ,856,SV Mattersburg,ee850bbe6ad2f17620696eb50a8e4c4a48fc8ca9db4bce881bdc8d6a489b8f7d,0:6,2018/19,17:00,2200
39,Bundesliga,So. 26.08.2018,5,Markus Schmidt,4-3-3 offensiv,856,SV Mattersburg,,,503,FC Admira Wacker Mödling,cd6a7f66012f656fa20b340a75acf1beda1a9198bdbe24339abbb7ca765f692b,0:0,2018/19,17:00,3400
40,Bundesliga,Sa. 01.09.2018,6,Klaus Schmidt,3-5-2,856,SV Mattersburg,,,14,FK Austria Wien,c4d5b1fa120600df2852e33c6a84193d5b0611b8865fde489998cb066b1f408a,2:1,2018/19,17:00,9046
41,Bundesliga,So. 16.09.2018,7,,,413,LASK,Klaus Schmidt,5-3-2,856,SV Mattersburg,f662c5305467257c0ade32d796297007fe0d51c3908031ac3634e879c3c6370e,1:3,2018/19,14:30,1952
42,Bundesliga,Sa. 22.09.2018,8,Klaus Schmidt,4-1-4-1,856,SV Mattersburg,,,122,SK Sturm Graz,c2a7ffcb674fd6849974df38459fa851e012bdf51a51f63f186ea400b9618315,1:2,2018/19,17:00,6958
43,Bundesliga,So. 30.09.2018,9,,,2444,FC Wacker Innsbruck,Klaus Schmidt,3-5-2,856,SV Mattersburg,63ebe4c08f0cddfb33ea7f973517e92ee5d3a75a8275c17c9d0b34d9938dd5b1,2:1,2018/19,14:30,1900
44,Bundesliga,So. 07.10.2018,10,Klaus Schmidt,3-5-2 flach,856,SV Mattersburg,,,170,SK Rapid Wien,02652338957f30259e0430859d2583dbcd335e36911ab076fdeef40f3cd11cf3,1:0,2018/19,14:30,18200
45,Bundesliga,So. 21.10.2018,11,,,2662,SKN St. Pölten,Klaus Schmidt,3-4-3 flach,856,SV Mattersburg,8280c5419e9c64122222db2e311ab7441a057a60708fd18f540ac05e56a7a942,2:0,2018/19,14:30,1800
46,Bundesliga,Sa. 27.10.2018,12,,,3551,SC Rheindorf Altach,Klaus Schmidt,3-5-2,856,SV Mattersburg,c593eb2bce4da74a1d34a65ee3b2c8bd10755d22c564626266d0423cb48b80a9,1:1,2018/19,17:00,1600
47,Bundesliga,So. 04.11.2018,13,Klaus Schmidt,3-4-3 flach,856,SV Mattersburg,,,409,Red Bull Salzburg,ba751c6b9b3bf21fc058d3c0513ddc579c6e9bc69677b101f96537fc1ff73bf6,2:1,2018/19,14:30,8652
48,Bundesliga,So. 11.11.2018,14,,,4467,TSV Hartberg,Klaus Schmidt,3-5-2,856,SV Mattersburg,3bf2d6b9579b29762771fb0ff9f95c111a40a6dfb9fe7f99ede056c7cb34a38f,1:2,2018/19,14:30,2800
49,Bundesliga,Sa. 24.11.2018,15,Klaus Schmidt,3-5-2 flach,856,SV Mattersburg,,,4441,Wolfsberger AC,31ac1c0588671670ac89b100821afc7dd3816f414e5ae96dc29e25baddf47884,2:2,2018/19,17:00,2766
50,Bundesliga,Sa. 01.12.2018,16,,,503,FC Admira Wacker Mödling,Klaus Schmidt,3-5-2,856,SV Mattersburg,840d46c5fdb249ca2afbb2aa1f4607fc1296cf134d1af572b542f176993aadf0,2:2,2018/19,17:00,1550
51,Bundesliga,So. 09.12.2018,17,,,14,FK Austria Wien,Klaus Schmidt,3-5-2,856,SV Mattersburg,59d8d0ddd12419794297708d3d3c0810cfae2c0d38de104a93cfde6121297d8b,2:1,2018/19,14:30,2700
52,Bundesliga,Sa. 15.12.2018,18,Klaus Schmidt,3-5-2 offensiv,856,SV Mattersburg,,,413,LASK,aafcc398d2f24bca21456eeb1b9dc45cd34965de7a94ada724bb639d51d9a4d6,2:1,2018/19,17:00,4797
53,Bundesliga,So. 24.02.2019,19,,,122,SK Sturm Graz,Klaus Schmidt,5-4-1 flach,856,SV Mattersburg,81601d2ee6b63de593a1d217920e6d8648997c984183b0e7f0135e19ccd7af04,1:1,2018/19,14:30,6200
54,Bundesliga,So. 03.03.2019,20,Klaus Schmidt,5-4-1 flach,856,SV Mattersburg,,,2444,FC Wacker Innsbruck,6e0f06187de0aa67690f259e56f0cdbb14511b834633f9e7050d18909b620ab6,0:1,2018/19,17:00,2873
55,Bundesliga,So. 10.03.2019,21,,,170,SK Rapid Wien,Klaus Schmidt,?,856,SV Mattersburg,1e2807cf6e7c2730ecd70f2e2574cc9a38ae2b9632742701dddb35cb0619c511,2:1,2018/19,17:00,10200
56,Bundesliga,So. 17.03.2019,22,Klaus Schmidt,?,856,SV Mattersburg,,,2662,SKN St. Pölten,c81c4b44717be8f2004e5639ec3097b82635dab86df21721aae8f224b440e6d6,0:1,2018/19,17:00,3041
57,Bundesliga,Sa. 30.03.2019,23,Klaus Schmidt,4-1-4-1,856,SV Mattersburg,,,3551,SC Rheindorf Altach,462e2b6220c4c77a266981fc2a6b7c39c1cd273d7bb8d6b85eb56b9d5ef030c4,2:1,2018/19,17:00,4048
58,Bundesliga,Sa. 06.04.2019,24,,,4467,TSV Hartberg,Klaus Schmidt,?,856,SV Mattersburg,35e0326f5d908411d550108fe9bf1f7d4651fec58ff401d74f8cf6e1a0e06731,3:0,2018/19,17:00,2000
59,Bundesliga,Sa. 13.04.2019,25,Klaus Schmidt,?,856,SV Mattersburg,,,170,SK Rapid Wien,90d33d3bae8378f922ca4d059811693fe4f98e3e47b3e1bc8b7ea823ad4124bf,2:1,2018/19,17:00,12300
60,Bundesliga,Sa. 20.04.2019,26,,,2444,FC Wacker Innsbruck,Klaus Schmidt,?,856,SV Mattersburg,d6c82e6f6935c558e7bbc7454091dc00f2919c1ccd12a29520a4a9caabdb0a94,3:1,2018/19,17:00,1800
61,Bundesliga,Di. 23.04.2019,27,Klaus Schmidt,?,856,SV Mattersburg,,,503,FC Admira Wacker Mödling,bb7b02ac2cbcf0c9e30044033a61b1fcbb4a7259911428a51ad49451265bb18d,0:2,2018/19,19:00,1600
62,Bundesliga,Sa. 27.04.2019,28,,,503,FC Admira Wacker Mödling,Klaus Schmidt,?,856,SV Mattersburg,bed2469db632aac37560fe2e326103b54cd1b62fcd1288a70198865c6fe47529,1:1,2018/19,17:00,1800
63,Bundesliga,Sa. 04.05.2019,29,,,3551,SC Rheindorf Altach,Klaus Schmidt,?,856,SV Mattersburg,41eea17dcf325517412ecde9c65867f6cbc6a384872f23a6ab6698e6041a523e,0:0,2018/19,17:00,1600
64,Bundesliga,Sa. 11.05.2019,30,Klaus Schmidt,?,856,SV Mattersburg,,,4467,TSV Hartberg,f0b3ac1fe52912fd2c821b3f357191650b9bb5858afaf3c28e5f063ca238dc12,2:1,2018/19,17:00,2312
65,Bundesliga,Sa. 18.05.2019,31,,,170,SK Rapid Wien,Klaus Schmidt,3-5-2 offensiv,856,SV Mattersburg,7e9ac23da1f04c3d276cb587c38a1c0ce826724ac33636a727c7591c03e663a3,1:0,2018/19,17:00,4200
66,Bundesliga,Sa. 25.05.2019,32,Klaus Schmidt,4-1-4-1,856,SV Mattersburg,,,2444,FC Wacker Innsbruck,9a38565201a6167300de3c05fc8b70bd2f614a45c1e0902512f72f2df0a04e78,4:0,2018/19,17:00,5823
67,ÖFB-Cup,Fr. 20.07.2018,1.Runde,Gerald Baumgartner,4-2-3-1 ,856,SV Mattersburg,,,10281,SV Allerheiligen,a9c0b2e3f99c208d242874dc53b3cbb5a87f79def61694c8e545f20794cbb445,1:3,2018/19,19:00,530
68,ÖFB-Cup,Mi. 26.09.2018,2.Runde,,,170,SK Rapid Wien,Klaus Schmidt,5-4-1 flach,856,SV Mattersburg,f8afc2ee71b4187917a1c32ce26982f270d281c808a67e8754e13183f623c816,4:5  n.E.,2018/19,18:30,5300
69,Bundesliga Europa League-Play-off,Di. 28.05.2019,Halbfinale,Klaus Schmidt,4-1-4-1,856,SV Mattersburg,,,170,SK Rapid Wien,2994bdb7a5a27d9d0d0cf1d902d662b6396b0ef5ba0169da82e5c37bf04248ea,2:0,2018/19,19:00,10600
70,UEFA Champions League-Qualifikation,Mi. 08.08.2018,3.Runde Hinspiele,,,1167,Shkendija Tetovo,Marco Rose,4-3-1-2,409,Red Bull Salzburg,fd0d1ed4cd5b7d5eba024e0618789efbcc66c25804e8b342427e072d88d2dc9a,3:0,2018/19,19:00,10050
71,UEFA Champions League-Qualifikation,Di. 14.08.2018,3.Runde Rückspiele,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,1167,Shkendija Tetovo,b57a392067fdfc2d05f59d3bb59485f8ec8650f5adb1b65c33cea32ef8600e02,0:1,2018/19,20:15,5000
72,UEFA Champions League-Qualifikation,Di. 21.08.2018,Qualifikationsrunde - Hinspiele,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,159,Roter Stern Belgrad,ada20286ae6761513278050dafd5de8067f85282b59da358c0530ee1b4af277c,0:0,2018/19,21:00,0
73,UEFA Champions League-Qualifikation,Mi. 29.08.2018,Qualifikationsrunde - Rückspiele,,,159,Roter Stern Belgrad,Marco Rose,4-3-1-2,409,Red Bull Salzburg,34f15ca832fcdd94aed487d7df2d67cdfc6639b011101278c3d56caa1f18d28e,2:2,2018/19,21:00,26500
74,Europa League,Do. 20.09.2018,Gruppe B,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,23826,RasenBallsport Leipzig,351097dde34b376563cbf53d088424ea32f345aa4616cd1fb8f153f4109de5ae,2:3,2018/19,21:00,24057
75,Europa League,Do. 04.10.2018,Gruppe B,,,371,Celtic Glasgow,Marco Rose,4-3-1-2,409,Red Bull Salzburg,4ad8379acc580c786a24e887af454e5c9e7962986678283946b85eb7ce610882,3:1,2018/19,18:55,24085
76,Europa League,Do. 25.10.2018,Gruppe B,,,195,Rosenborg BK,Marco Rose,4-3-1-2,409,Red Bull Salzburg,d8b2dc2158cbce72617f3c12903c028f1af01e38c3788426eb1a825730e3fdd4,3:0,2018/19,18:55,20639
77,Europa League,Do. 08.11.2018,Gruppe B,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,195,Rosenborg BK,7d19a0a512d8ecbc0d85aea07471c21a08a15329612564a0902cb640bdf452d2,2:5,2018/19,21:00,12386
78,Europa League,Do. 29.11.2018,Gruppe B,,,23826,RasenBallsport Leipzig,Marco Rose,4-3-1-2,409,Red Bull Salzburg,3acffe798a87b42d7c097d9f6c5b64399e053e5f981c2595895a7ab172ec28ac,1:0,2018/19,18:55,29520
79,Europa League,Do. 13.12.2018,Gruppe B,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,371,Celtic Glasgow,245541215f55a598dee501c4fb039d7ecea3087f1a81350801c25607ee5afe2a,1:2,2018/19,21:00,56578
80,Europa League,Do. 14.02.2019,Zwischenrunde - Hinspiele,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,2282,FC Brügge,9b75f84e34490d5f99f831b5a3c4f07c14585b814fb9f7161631b87db91bbbc6,2:1,2018/19,21:00,16457
81,Europa League,Do. 21.02.2019,Zwischenrunde - Rückspiele,,,2282,FC Brügge,Marco Rose,4-3-1-2,409,Red Bull Salzburg,ffe535f6d5d8ac1c703052182bd053e93795c200c65f152a4253647daa4205e8,4:0,2018/19,18:55,24717
82,Europa League,Do. 07.03.2019,Achtelfinale - Hinspiele,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,6195,SSC Neapel,bdadafcdaf759523064037d4297122c51a9092abad2520e094baec629f9a948f,3:0,2018/19,21:00,32579
83,Europa League,Do. 14.03.2019,Achtelfinale - Rückspiele,,,6195,SSC Neapel,Marco Rose,4-3-1-2,409,Red Bull Salzburg,aeba94194ec659b99adbfa399700369619372b136df710eb3962fbabf4c3805e,3:1,2018/19,18:55,29520
84,Bundesliga,So. 29.07.2018,1,,,413,LASK,Marco Rose,4-3-1-2,409,Red Bull Salzburg,bad2f6e1116619c366420b69ef328c830387d6d3410bd08616d22f816826e262,3:1,2018/19,17:00,11532
85,Bundesliga,Sa. 04.08.2018,2,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,856,SV Mattersburg,52115370c1b6d6ee89227a07c3473ca2d58600d200b40a3bb32ad890811e0439,0:2,2018/19,17:00,3500
86,Bundesliga,Sa. 11.08.2018,3,,,14,FK Austria Wien,Marco Rose,4-3-1-2,409,Red Bull Salzburg,9e94e856aa3b669258f529dcc057d9414ff707c76ef7ca2f13ead0913a796412,2:0,2018/19,17:00,10734
87,Bundesliga,Sa. 18.08.2018,4,,,4467,TSV Hartberg,Marco Rose,4-3-1-2,409,Red Bull Salzburg,3f9d3cf6f8dc75d87d3cbd8e3cf123e2d3f082c87bb3a7c4d567067e11129ae6,2:0,2018/19,17:00,7600
88,Bundesliga,Sa. 25.08.2018,5,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,3551,SC Rheindorf Altach,54d9d4fb55d3477ec840b7fb86871b67effc181b23afdab4aef23b3ec1e51dbc,2:3,2018/19,17:00,4125
89,Bundesliga,So. 02.09.2018,6,,,503,FC Admira Wacker Mödling,Marco Rose,4-3-1-2,409,Red Bull Salzburg,5f2e520f501d371a7046ec4d0789f3311315127ef3c80ebe6e00fb6653509aa0,3:1,2018/19,17:00,6489
90,Bundesliga,Sa. 15.09.2018,7,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,2662,SKN St. Pölten,b2ca050a3abbd791f39d9930ba32e7082e1c1d8ed54cea79f9bfde0aa2e692a0,1:3,2018/19,17:00,5511
91,Bundesliga,So. 23.09.2018,8,,,170,SK Rapid Wien,Marco Rose,4-3-1-2,409,Red Bull Salzburg,3fc867d8a152c56d5ffc3d00e4f5f47db0ab85406a3fe4c9a36151aad14a4cb6,2:1,2018/19,17:00,15973
92,Bundesliga,Sa. 29.09.2018,9,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,4441,Wolfsberger AC,381cbfc03033d8a5028ef6fefe98bd4bd07229c8ee3577a20ea08f4c1a188c4d,1:4,2018/19,17:00,4655
93,Bundesliga,So. 07.10.2018,10,Marco Rose,4-3-3 offensiv,409,Red Bull Salzburg,,,122,SK Sturm Graz,58b217c33d87e11903f9065872fbd4defb9b218971a83aa3be5b673277d82c31,1:2,2018/19,17:00,11147
94,Bundesliga,Sa. 20.10.2018,11,,,2444,FC Wacker Innsbruck,Marco Rose,4-3-1-2,409,Red Bull Salzburg,6b4b96c481376cb922b77bc47f891de10617be5157c6fb23d0cb153435a6328e,1:1,2018/19,17:00,11033
95,Bundesliga,So. 28.10.2018,12,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,413,LASK,c54535fbf2fc7516b89ce4d4f69451dc46685d4b8d4c1714ea31e1f3249eff40,3:3,2018/19,17:00,6009
96,Bundesliga,So. 04.11.2018,13,,,856,SV Mattersburg,Marco Rose,4-3-3 offensiv,409,Red Bull Salzburg,ba751c6b9b3bf21fc058d3c0513ddc579c6e9bc69677b101f96537fc1ff73bf6,2:1,2018/19,14:30,8652
97,Bundesliga,So. 11.11.2018,14,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,14,FK Austria Wien,69ba397f6e708d2478c5b82e8a034c680db6d6fe6ed0bcf4b7d0614b0fb37815,0:2,2018/19,17:00,10507
98,Bundesliga,Sa. 24.11.2018,15,Marco Rose,4-4-2 doppel 6,409,Red Bull Salzburg,,,4467,TSV Hartberg,65d6da4a86db23065585dbc26c9b00bad5b38d0634ca7528b74217f72eb4606e,0:4,2018/19,17:00,4870
99,Bundesliga,So. 02.12.2018,16,,,3551,SC Rheindorf Altach,Marco Rose,4-3-3 offensiv,409,Red Bull Salzburg,567fd0d399010a68d1ee3d187cc7b48e657eca18fd6d2526ae35867e4ece4bd2,1:0,2018/19,14:30,5797
100,Bundesliga,Sa. 08.12.2018,17,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,503,FC Admira Wacker Mödling,297c8ecb78a5b13fb1142ddab50bc8a2d5d602be649acd03e46b31cdbea984dc,2:2,2018/19,17:00,1900
101,Bundesliga,So. 16.12.2018,18,,,2662,SKN St. Pölten,Marco Rose,4-3-1-2,409,Red Bull Salzburg,324be4254c82d2e87499f840c9175aa381ac6ffdec5f9dca486c6e00c79f3da2,5:1,2018/19,14:30,5727
102,Bundesliga,So. 24.02.2019,19,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,170,SK Rapid Wien,91f38be70a8d6aca1bd5a18d6c97ac5af232c4f97113d259570b8001b76ba569,2:0,2018/19,17:00,19440
103,Bundesliga,Sa. 02.03.2019,20,,,4441,Wolfsberger AC,Marco Rose,4-3-1-2,409,Red Bull Salzburg,1d776b567fac2fd30fe20ff97c8310d8789dbc0c7d7558af97c4265ec81e4ed2,3:0,2018/19,17:00,6111
104,Bundesliga,So. 10.03.2019,21,,,122,SK Sturm Graz,Marco Rose,4-3-1-2,409,Red Bull Salzburg,14a99375dd56a1058c7e67c7ca72f1028276d02c9728024b40ba3eac08926ef6,0:0,2018/19,17:00,10142
105,Bundesliga,So. 17.03.2019,22,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,2444,FC Wacker Innsbruck,aee09eccb3f16115ddf29ea3b7faf3147f5e7aaeff83aa1244722957bc51e940,0:2,2018/19,17:00,6476
106,Bundesliga,So. 31.03.2019,23,,,14,FK Austria Wien,Marco Rose,4-3-1-2,409,Red Bull Salzburg,3137d5ae0d23ebb922ccf0705f352b195c6f4587df69d0d5476bb74121b8d6de,5:1,2018/19,17:00,10228
107,Bundesliga,So. 07.04.2019,24,Marco Rose,4-3-3 offensiv,409,Red Bull Salzburg,,,413,LASK,b7692f4a3553c5fa7f7ecfc84dcab1567e9d997a409ed6a327e50ec7d526f0ab,0:2,2018/19,17:00,6087
